Town,Town Latitude,Town Longitude,VenueID,VenueName,score,category,catID,latitude,longitude
"Des Moines, IA",41.5868353,-93.6249593,5323adfd498e6e6d1f8440a0,Capes Kafé,na,Coffee Shops,4bf58dd8d48988d1e0931735,41.58412695,-93.62813739
"Des Moines, IA",41.5868353,-93.6249593,4b4a4ebdf964a5204b8326e3,West End Architectural Salvage,na,Antique Shops,4bf58dd8d48988d116951735,41.58312972,-93.6277684
"Des Moines, IA",41.5868353,-93.6249593,4b4658aff964a520371e26e3,Java Joes Coffee House,na,Coffee Shops,4bf58dd8d48988d1e0931735,41.58559703,-93.62196455
"Des Moines, IA",41.5868353,-93.6249593,4b493db4f964a520266b26e3,Spaghetti Works - Des Moines,na,Italian Restaurants,4bf58dd8d48988d110941735,41.58515137,-93.62091047
"Dodge City, KS",37.7527982,-100.0170787,585db7a21e1de53813999ea4,El Rodeo,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,37.752848,-100.017224
"Dodge City, KS",37.7527982,-100.0170787,4c1fa12863750f47d36cbb67,Banlao Restaurant,na,Asian Restaurants,4bf58dd8d48988d142941735,37.75304117,-100.0172221
"Dodge City, KS",37.7527982,-100.0170787,4d3b2907beb7b1f763d3f071,Golden House,na,Chinese Restaurants,4bf58dd8d48988d145941735,37.752924,-100.018077
"Dodge City, KS",37.7527982,-100.0170787,4c1db20a63750f474ac2b867,Central Station Bar & Grill,na,Bars,4bf58dd8d48988d116941735,37.75253006,-100.0140142
"Dodge City, KS",37.7527982,-100.0170787,5012d124e4b05edd9a6b3417,Marshall's BBQ,na,BBQ Joints,4bf58dd8d48988d1df931735,37.75262503,-100.0181343
"Dodge City, KS",37.7527982,-100.0170787,529932c4498e540e5cbb6510,Tortilleria Panaderia Madero,na,Bakeries,4bf58dd8d48988d16a941735,37.75238683,-100.0186968
"Dodge City, KS",37.7527982,-100.0170787,4c4b3de19e6dbe9a054fc70b,Kate's,na,Diners,4bf58dd8d48988d147941735,37.7509431,-100.0148988
"Dodge City, KS",37.7527982,-100.0170787,5426fc42498ec1f340ba347f,Tacos Yari,na,Food Trucks,4bf58dd8d48988d1cb941735,37.75119724,-100.0180086
"Dodge City, KS",37.7527982,-100.0170787,53d4216d498ea18d3b4c203a,paleteria guerrero,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,37.752981,-100.017702
"Dodge City, KS",37.7527982,-100.0170787,4f321afb19836c91c7b665cc,Paleteria Rio Grande,na,Dessert Shops,4bf58dd8d48988d1d0941735,37.75393129,-100.0139124
"Dodge City, KS",37.7527982,-100.0170787,4c32af047cc0c9b668bff09a,Pizza Hut,na,Pizza Places,4bf58dd8d48988d1ca941735,37.75325919,-100.0201696
"Dodge City, KS",37.7527982,-100.0170787,593c48f2ad1ea42b8a9720df,Choco Fruit,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,37.754131,-100.01915
"Dodge City, KS",37.7527982,-100.0170787,4f44050c19836ed00191cd49,Golden Corral,na,Buffets,52e81612bcbc57f1066b79f4,37.753284,-100.023271
"Dodge City, KS",37.7527982,-100.0170787,5b60b494029a55002cb76d3b,Fettle Bistro,na,Bistros,52e81612bcbc57f1066b79f1,37.753362,-100.019395
"Dodge City, KS",37.7527982,-100.0170787,522cd09811d2d5f638236a97,Snow Station,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,37.75297928,-100.0191879
"Dodge City, KS",37.7527982,-100.0170787,4f13413ee4b09e58a2dcfbec,Mariscos Nayarit,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,37.75546,-100.01898
"Dodge City, KS",37.7527982,-100.0170787,4d3f10a1af8ca1438e011cf7,Bella Italia,na,Italian Restaurants,4bf58dd8d48988d110941735,37.75319363,-100.01981
"Dodge City, KS",37.7527982,-100.0170787,5a3ec5572632ec114129d7ba,Red Beard Coffee,na,Coffee Shops,4bf58dd8d48988d1e0931735,37.753378,-100.020063
"Dodge City, KS",37.7527982,-100.0170787,4d2c98beb818a35d97dcb98a,Tacos Jalisco,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,37.75327023,-100.0113931
"Dodge City, KS",37.7527982,-100.0170787,4e9a8ee261afc418b9c1adc1,Taco Palenque,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,37.75356,-100.012761
"Dodge City, KS",37.7527982,-100.0170787,54fdcee7498e3142af0e7279,El Mariachi's Taqueria,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,37.75392532,-100.0130768
"Dodge City, KS",37.7527982,-100.0170787,59276f020d8a0f2067f37f06,El Tinajon Cuban Restaurant,na,Cuban Restaurants,4bf58dd8d48988d154941735,37.753532,-100.013583
"Dodge City, KS",37.7527982,-100.0170787,4c69ecf18d22c92895a9b845,Tacos El Torito,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,37.75072552,-100.0196854
"Dodge City, KS",37.7527982,-100.0170787,584ccfec58c4d16a467563d6,Guymon Petro Bar & Grill,na,Gastropubs,4bf58dd8d48988d155941735,37.752114,-100.021734
"Dodge City, KS",37.7527982,-100.0170787,5b2bdea381a0ea002c7d511c,Playa Dorada,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,37.753693,-100.013082
"Dodge City, KS",37.7527982,-100.0170787,593049984acb192f9346a8fe,Los Sombreros,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,37.75325,-100.019685
"Dodge City, KS",37.7527982,-100.0170787,50030a66e4b023056e1b7618,Beatty and Kelley's,na,American Restaurants,4bf58dd8d48988d14e941735,37.75339699,-100.0215425
"Dodge City, KS",37.7527982,-100.0170787,4bccfbf90687ef3b4655e0cc,Casey's Cowtown Club,na,Steakhouses,4bf58dd8d48988d1cc941735,37.75049688,-100.0128238
"Dodge City, KS",37.7527982,-100.0170787,4ce6c7d3d99f721ed20ba673,Applebee's Grill + Bar,na,American Restaurants,4bf58dd8d48988d14e941735,37.75347467,-100.020918
"Dunn, NC",35.3062743,-78.6089028,4c0a94e1ffb8c9b6d4ce6b61,Broad Street Deli & Market,na,Delis / Bodegas,4bf58dd8d48988d146941735,35.30781155,-78.60928837
"Dunn, NC",35.3062743,-78.6089028,4bd33038046076b071647571,Noah's Pizza & Grill,na,Pizza Places,4bf58dd8d48988d1ca941735,35.30706621,-78.60855103
"Dunn, NC",35.3062743,-78.6089028,567eb74b498eca74fc7d727f,The Cellar,na,Coffee Shops,4bf58dd8d48988d1e0931735,35.30799731,-78.60897526
"Dunn, NC",35.3062743,-78.6089028,4b9a8a70f964a5204dbf35e3,Sherry's Bakery,na,Donut Shops,4bf58dd8d48988d148941735,35.30827352,-78.60865586
"Dunn, NC",35.3062743,-78.6089028,4e7dd5c06c25f74aec5f20df,Blackmon's Catering,na,Southern / Soul Food Restaurants,4bf58dd8d48988d14f941735,35.30692763,-78.60771152
"Dunn, NC",35.3062743,-78.6089028,4c448f58f97fbe9af056bb30,Norris Frozen Custard,na,Hot Dog Joints,4bf58dd8d48988d16f941735,35.30819114,-78.61144754
"Dunn, NC",35.3062743,-78.6089028,4bb14913f964a5209f893ce3,Taco Bell,na,Fast Food Restaurants,4bf58dd8d48988d16e941735,35.30330474,-78.60314762
"Dunn, NC",35.3062743,-78.6089028,4be30b1c21d5a59363081811,Subway,na,Sandwich Places,4bf58dd8d48988d1c5941735,35.30270745,-78.60342022
"Dunn, NC",35.3062743,-78.6089028,4bcdea360687ef3b34b4e1cc,Hot Dog & Hamburger Haven,na,Burger Joints,4bf58dd8d48988d16c941735,35.30365762,-78.60480153
"Dunn, NC",35.3062743,-78.6089028,4e4c36b4bd41b9fca4318098,Dunkin',na,Cafés,4bf58dd8d48988d16d941735,35.30235817,-78.60302137
"Edwards, CO",39.644986,-106.5942,4c61f30579d1e21e0b1dd515,Gashouse,na,American Restaurants,4bf58dd8d48988d14e941735,39.64466534,-106.59425
"Edwards, CO",39.644986,-106.5942,4b64d8ddf964a520a4d42ae3,Gas House,na,Steakhouses,4bf58dd8d48988d1cc941735,39.64459493,-106.5942739
"Edwards, CO",39.644986,-106.5942,4be4d9512468c9286b71ff42,Marko's pizzeria,na,Pizza Places,4bf58dd8d48988d1ca941735,39.64525861,-106.5936957
"Edwards, CO",39.644986,-106.5942,597bd3d5b2958f7e52dc5f3a,Craftsman,na,Bars,4bf58dd8d48988d116941735,39.64371717,-106.5945975
"Edwards, CO",39.644986,-106.5942,4b3a7ab9f964a520406825e3,fiesta's!,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,39.64497653,-106.593496
"Edwards, CO",39.644986,-106.5942,5973b3f29d6a19214f50adc7,Hovey & Harrison,na,Bakeries,4bf58dd8d48988d16a941735,39.6438531,-106.5941531
"Edwards, CO",39.644986,-106.5942,4f322d0719836c91c7bda015,Cut Artisan Meats and Seafood,na,Food,4d4b7105d754a06374d81259,39.643858,-106.594489
"Edwards, CO",39.644986,-106.5942,595bf7cb2bf9a971a27bdb3b,Sundae,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,39.643676,-106.594709
"Edwards, CO",39.644986,-106.5942,4df3b26552b100c2d7fb992b,Belmont Deli,na,Delis / Bodegas,4bf58dd8d48988d146941735,39.64454128,-106.5959889
"Edwards, CO",39.644986,-106.5942,4c26a247136d20a151c2e561,Zino Ristorante,na,Italian Restaurants,4bf58dd8d48988d110941735,39.64466997,-106.5921771
"Edwards, CO",39.644986,-106.5942,4b3ff85bf964a52040b325e3,Larkburger,na,Burger Joints,4bf58dd8d48988d16c941735,39.6447693,-106.5966372
"Edwards, CO",39.644986,-106.5942,54903a25498ecc6160af2128,The East,na,Asian Restaurants,4bf58dd8d48988d142941735,39.64526655,-106.5935212
"Edwards, CO",39.644986,-106.5942,4b259b1bf964a520717424e3,Sato,na,Sushi Restaurants,4bf58dd8d48988d1d2941735,39.64372688,-106.5940541
"Edwards, CO",39.644986,-106.5942,58eb6b4c964d7842036c2f7e,Marko's Pizzeria of Edwards,na,Restaurants,4bf58dd8d48988d1c4941735,39.64490352,-106.5935531
"Edwards, CO",39.644986,-106.5942,5187f5c7498e495f177bd519,The Rose,na,American Restaurants,4bf58dd8d48988d14e941735,39.64390735,-106.5918146
"Edwards, CO",39.644986,-106.5942,4b883d27f964a520b1e931e3,woody's,na,American Restaurants,4bf58dd8d48988d14e941735,39.64431124,-106.5926636
"Edwards, CO",39.644986,-106.5942,4ba039b3f964a5209f6237e3,Asian Spice Bistro,na,Asian Restaurants,4bf58dd8d48988d142941735,39.6456353,-106.5936709
"Edwards, CO",39.644986,-106.5942,4df900251495b7db1b106bf8,Marcos Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,39.64534575,-106.5933414
"Edwards, CO",39.644986,-106.5942,4f32112519833175d60d3b35,Eat,na,Food,4d4b7105d754a06374d81259,39.64329505,-106.5949991
"Edwards, CO",39.644986,-106.5942,4bda200e3904a5938b43459e,Kirby Cosmo's,na,BBQ Joints,4bf58dd8d48988d1df931735,39.643569,-106.5946988
"Edwards, CO",39.644986,-106.5942,4e28d3322271752a45991ffd,Juniper,na,Seafood Restaurants,4bf58dd8d48988d1ce941735,39.64185425,-106.5897111
"Edwards, CO",39.644986,-106.5942,4b789d13f964a52035da2ee3,Dish Restaurant,na,American Restaurants,4bf58dd8d48988d14e941735,39.64334954,-106.5949036
"Edwards, CO",39.644986,-106.5942,5bce28b5872f7d003931d4ac,Lauren’s Kitchen,na,Restaurants,4bf58dd8d48988d1c4941735,39.642878,-106.58965
"Edwards, CO",39.644986,-106.5942,5aa2a465a35dce26a11bbfeb,Village Bagel,na,Bagel Shops,4bf58dd8d48988d179941735,39.641681,-106.591107
"Edwards, CO",39.644986,-106.5942,57ca30be498edd9b8be0bf32,French 75,na,Bistros,52e81612bcbc57f1066b79f1,39.641775,-106.589286
"Edwards, CO",39.644986,-106.5942,4b86f2c3f964a5208aa731e3,Bookworm,na,Bookstores,4bf58dd8d48988d114951735,39.64190839,-106.5896229
"Edwards, CO",39.644986,-106.5942,4c3a04091e06d13a03887a3e,Cafe 163,na,Breakfast Spots,4bf58dd8d48988d143941735,39.6444221,-106.596639
"Edwards, CO",39.644986,-106.5942,5873027ef697e034ab0bf8ed,MixTura,na,South American Restaurants,4bf58dd8d48988d1cd941735,39.64145,-106.590934
"Edwards, CO",39.644986,-106.5942,5a2eebb6e2d4aa56e3ca064e,Old Edwards Tavern,na,Restaurants,4bf58dd8d48988d1c4941735,39.648173,-106.588726
"Edwards, CO",39.644986,-106.5942,4da398309935a093e0dccc6f,Cafe Patio,na,Cafés,4bf58dd8d48988d16d941735,39.64201927,-106.5894681
"Edwards, CO",39.644986,-106.5942,4b913ebbf964a520c2ac33e3,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,39.64220537,-106.5905843
"Edwards, CO",39.644986,-106.5942,4b3d48d1f964a5209d9125e3,French Press,na,American Restaurants,4bf58dd8d48988d14e941735,39.64335016,-106.5918194
"Edwards, CO",39.644986,-106.5942,4c2956d797d00f47b25d41ea,Local Joes pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,39.64202491,-106.5899732
"Edwards, CO",39.644986,-106.5942,4d4edea15fb0b1f722667f91,Eagle Diner,na,American Restaurants,4bf58dd8d48988d14e941735,39.643797,-106.5920522
"Edwards, CO",39.644986,-106.5942,529a515711d2a2b05d02b1d7,Delite & Bowl Noodle House,na,Asian Restaurants,4bf58dd8d48988d142941735,39.642887,-106.590766
"Edwards, CO",39.644986,-106.5942,4f32715019836c91c7d8438a,E-Town Colorado,na,Food,4d4b7105d754a06374d81259,39.6422,-106.589824
"Edwards, CO",39.644986,-106.5942,4b3f74abf964a52022a725e3,Smiling Moose Rocky Mountain Deli,na,Restaurants,4bf58dd8d48988d1c4941735,39.64366639,-106.5971135
"Edwards, CO",39.644986,-106.5942,4c585cbdb7a31b8d1e5a52da,SUBWAY,na,Sandwich Places,4bf58dd8d48988d1c5941735,39.64853618,-106.5885934
"Edwards, CO",39.644986,-106.5942,4b4a8948f964a5202f8a26e3,Juniper Restaurant,na,American Restaurants,4bf58dd8d48988d14e941735,39.64380266,-106.5915543
"Edwards, CO",39.644986,-106.5942,4ba58c0af964a5203f1139e3,Cafe Milano,na,Italian Restaurants,4bf58dd8d48988d110941735,39.64841872,-106.5888706
"Edwards, CO",39.644986,-106.5942,4c6c29a3e6b7b1f7c73ea68e,Henry's Chinese Cafe,na,Chinese Restaurants,4bf58dd8d48988d145941735,39.64309701,-106.5909937
"Edwards, CO",39.644986,-106.5942,4b527bd3f964a520677f27e3,E-town,na,American Restaurants,4bf58dd8d48988d14e941735,39.64172643,-106.58965
"Edwards, CO",39.644986,-106.5942,4b7091dbf964a52097222de3,Main Street Grill,na,American Restaurants,4bf58dd8d48988d14e941735,39.64385277,-106.5916563
"El Paso, TX",31.7618778,-106.4850217,5c510d039d7468002c296e5f,Elemi,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,31.760998,-106.486486
"El Paso, TX",31.7618778,-106.4850217,4bbe18bf061fb713cbb7edce,Leo's,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,31.76055366,-106.4863069
"El Paso, TX",31.7618778,-106.4850217,572d67d9498ef7b0558582eb,Downtowner,na,New American Restaurants,4bf58dd8d48988d157941735,31.76163,-106.486689
"El Paso, TX",31.7618778,-106.4850217,5818289638fa7f7b538c15ff,Mac’s Place,na,American Restaurants,4bf58dd8d48988d14e941735,31.760627,-106.4864668
"El Paso, TX",31.7618778,-106.4850217,4c1a6f92b9f876b0bba87846,Luigi's Homestyle Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,31.76061205,-106.4861073
"El Paso, TX",31.7618778,-106.4850217,4ec5cf2102d5888e99f029cf,501 Bar & Bistro,na,Restaurants,4bf58dd8d48988d1c4941735,31.76063132,-106.4846601
"El Paso, TX",31.7618778,-106.4850217,4f076a2be4b0671f268b90ec,"The El Paso Club ""La Vista"" Dining & Lounge",na,American Restaurants,4bf58dd8d48988d14e941735,31.76093658,-106.4884522
"El Paso, TX",31.7618778,-106.4850217,4c1d50f263750f476116b867,The El Paso Club,na,Restaurants,4bf58dd8d48988d1c4941735,31.76110585,-106.4883487
"El Paso, TX",31.7618778,-106.4850217,4bba21c798c7ef3ba0bc3202,Healthy Bite,na,Fast Food Restaurants,4bf58dd8d48988d16e941735,31.75968782,-106.4875249
"El Paso, TX",31.7618778,-106.4850217,56994650498ec5d1e4ce9c27,Pho King,na,Soup Places,4bf58dd8d48988d1dd931735,31.76072001,-106.4859728
"El Paso, TX",31.7618778,-106.4850217,512f93d1e4b0bb78cca953be,Tea Garden,na,Tea Rooms,4bf58dd8d48988d1dc931735,31.75977571,-106.4876986
"El Paso, TX",31.7618778,-106.4850217,4ec160b377c885a64f20c41d,House Of Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,31.75977315,-106.4866166
"El Paso, TX",31.7618778,-106.4850217,591be4328fb09e788dac0376,Park Tavern,na,Restaurants,4bf58dd8d48988d1c4941735,31.75961264,-106.4874825
"El Paso, TX",31.7618778,-106.4850217,5b0dcad3b399f7002cd868e0,District Coffee Co,na,Coffee Shops,4bf58dd8d48988d1e0931735,31.759509,-106.486323
"El Paso, TX",31.7618778,-106.4850217,5c098dca2be425002c7d8a94,Rockstar Burger Bar,na,Burger Joints,4bf58dd8d48988d16c941735,31.759768,-106.48687
"El Paso, TX",31.7618778,-106.4850217,4c88043a7223b1f7881f28a8,Royal Chinese Restaurant,na,Chinese Restaurants,4bf58dd8d48988d145941735,31.75870816,-106.4854551
"El Paso, TX",31.7618778,-106.4850217,599b410fe179102c002e3593,Fresco,na,Cafés,4bf58dd8d48988d16d941735,31.759686,-106.487888
"El Paso, TX",31.7618778,-106.4850217,536bce91498e71ebacef7e6e,Stanton Bistro,na,Cafeterias,4bf58dd8d48988d128941735,31.758621,-106.486267
"El Paso, TX",31.7618778,-106.4850217,5931b085123a1963f515ae16,Desert Moon Cafe,na,Cafés,4bf58dd8d48988d16d941735,31.75693,-106.481959
"El Paso, TX",31.7618778,-106.4850217,5c9eb56fea1e44002c657bd1,Ciro’s Bar & Kitchen,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,31.758547,-106.485234
"El Paso, TX",31.7618778,-106.4850217,57619ab5498ee7b8c9df7869,Avocado Café,na,Snack Places,4bf58dd8d48988d1c7941735,31.766763,-106.482331
"El Paso, TX",31.7618778,-106.4850217,536a9644498e8f6812be1241,Marthas Cafe,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,31.75745688,-106.4867724
"El Paso, TX",31.7618778,-106.4850217,5910ba1de55d8b1822b1347a,Crepe & Go,na,Creperies,52e81612bcbc57f1066b79f2,31.758722,-106.48606
"El Paso, TX",31.7618778,-106.4850217,4b9a554cf964a520ebac35e3,Tommy's Pit Barbecue,na,Steakhouses,4bf58dd8d48988d1cc941735,31.75965194,-106.4844165
"El Paso, TX",31.7618778,-106.4850217,51005f8be4b004f28465c7f8,CrEATe Gourmet Eats,na,Burger Joints,4bf58dd8d48988d16c941735,31.75973861,-106.4873707
"El Paso, TX",31.7618778,-106.4850217,57bf2c71498e4399a8b09b49,El Encanto De Villa,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,31.762749,-106.480594
"El Paso, TX",31.7618778,-106.4850217,4d4b0d4511a36ea87ba8371c,La Malinche- Downtown,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,31.75985936,-106.4882377
"El Paso, TX",31.7618778,-106.4850217,594eef37d69ed07b8e268d2a,Mrs Fields,na,Bakeries,4bf58dd8d48988d16a941735,31.758677,-106.489053
"El Paso, TX",31.7618778,-106.4850217,57e07a9f498e55b68b4584dc,DELIght,na,American Restaurants,4bf58dd8d48988d14e941735,31.760824,-106.48995
"El Paso, TX",31.7618778,-106.4850217,4e77991a1838f9188ac73f9f,Los Colorines,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,31.7605523,-106.4882969
"El Paso, TX",31.7618778,-106.4850217,5a7ba89f5d891b12c084038c,Porkies,na,BBQ Joints,4bf58dd8d48988d1df931735,31.758464,-106.487623
"El Paso, TX",31.7618778,-106.4850217,4be9eadeb3352d7f639b54d2,Cafe Central,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,31.7584,-106.48837
"El Paso, TX",31.7618778,-106.4850217,512b8baae4b0fd966f868538,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,31.75871438,-106.4889427
"El Paso, TX",31.7618778,-106.4850217,5206f7ed11d271443446ee84,Anson Eleven,na,Steakhouses,4bf58dd8d48988d1cc941735,31.75907178,-106.4887164
"El Paso, TX",31.7618778,-106.4850217,5ca3bb360868a2002c9bb4db,Drac’s Cheesesteaks,na,Restaurants,4bf58dd8d48988d1c4941735,31.759776,-106.487659
"El Paso, TX",31.7618778,-106.4850217,55269bc5498e29b842e3cec3,Coffee Box,na,Coffee Shops,4bf58dd8d48988d1e0931735,31.76038916,-106.4886845
"El Paso, TX",31.7618778,-106.4850217,5bdc911431fd14002c63308f,Pokè bob,na,Poke Places,5bae9231bedf3950379f89d4,31.758788,-106.485729
"El Paso, TX",31.7618778,-106.4850217,4d37379d4754f04d4f5fa17e,Pike Street Market,na,American Restaurants,4bf58dd8d48988d14e941735,31.75973749,-106.4874827
"El Paso, TX",31.7618778,-106.4850217,4d90d0a55091a1cd91c9c301,La Pachanga,na,Sandwich Places,4bf58dd8d48988d1c5941735,31.75927615,-106.4868472
"El Paso, TX",31.7618778,-106.4850217,545db341498e1a3a45f0fcc4,The Pizza Joint,na,Pizza Places,4bf58dd8d48988d1ca941735,31.76164389,-106.4880658
"El Paso, TX",31.7618778,-106.4850217,51fa91cf498e158c8a43137d,Texas St Cantina Grill,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,31.762863,-106.480417
"El Paso, TX",31.7618778,-106.4850217,5a566151610f041d5cd2dea1,Podium Finish Sport Boutique & Cafe,na,Bike Shops,4bf58dd8d48988d115951735,31.7631228,-106.480507
"El Paso, TX",31.7618778,-106.4850217,545bcaf0498eef902b0285c2,Mac's Place,na,Fish & Chips Shops,4edd64a0c7ddd24ca188df1a,31.75961099,-106.4875721
"El Paso, TX",31.7618778,-106.4850217,4b6b7e6cf964a520570c2ce3,The Pot au Feu,na,Bistros,52e81612bcbc57f1066b79f1,31.76175593,-106.4878646
"El Paso, TX",31.7618778,-106.4850217,4b9bc2f5f964a520362236e3,H & H Car Wash Coffee Shop,na,Coffee Shops,4bf58dd8d48988d1e0931735,31.76620131,-106.4865187
"El Paso, TX",31.7618778,-106.4850217,4c07ee84ffb8c9b6b4716761,China Pearl,na,Asian Restaurants,4bf58dd8d48988d142941735,31.76232878,-106.4900011
"El Paso, TX",31.7618778,-106.4850217,4c17cca66a21c9b64312c897,SUBWAY,na,Sandwich Places,4bf58dd8d48988d1c5941735,31.7588881,-106.4856765
"El Paso, TX",31.7618778,-106.4850217,552f15b1498eed1e8b339ad0,Nolita Corner Bistro,na,American Restaurants,4bf58dd8d48988d14e941735,31.758433,-106.484953
"El Paso, TX",31.7618778,-106.4850217,4d24dea438d0236a970ae7b6,Los Jarrones,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,31.75843515,-106.4877504
"Elk City, OK",35.4119944,-99.4042592,57804479498e010ca9fe1688,Major Bean,na,Cafés,4bf58dd8d48988d16d941735,35.4107981,-99.4063489
"Elk City, OK",35.4119944,-99.4042592,56d0854ecd10b2b6dc13134d,Beyond the Pallet,na,Cafés,4bf58dd8d48988d16d941735,35.410536,-99.40496
"Elk City, OK",35.4119944,-99.4042592,4f32356b19836c91c7c0de41,Billy's,na,Food,4d4b7105d754a06374d81259,35.41191,-99.40354
"Elk City, OK",35.4119944,-99.4042592,4f32197f19836c91c7b5c988,Southwestern Oklahoma Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,35.40962,-99.406254
"Elk City, OK",35.4119944,-99.4042592,4d12519e7a8ba1435f31c869,Cafe Elk City,na,American Restaurants,4bf58dd8d48988d14e941735,35.4097563,-99.40523833
"Elk City, OK",35.4119944,-99.4042592,4c97924ef244b1f78dbd3d1d,Chucks,na,Burger Joints,4bf58dd8d48988d16c941735,35.41356303,-99.3995275
"Elk City, OK",35.4119944,-99.4042592,4c408920d7fad13a021906da,The Depot,na,American Restaurants,4bf58dd8d48988d14e941735,35.407337,-99.403622
"Elk City, OK",35.4119944,-99.4042592,51c337bf498ef304c109292b,Hog Trough,na,BBQ Joints,4bf58dd8d48988d1df931735,35.41206213,-99.40580637
"Elkhart, IN",41.6819935,-85.9766671,4bdb09de3904a593456a489e,Michael's,na,Italian Restaurants,4bf58dd8d48988d110941735,41.68022917,-85.97787738
"Elkhart, IN",41.6819935,-85.9766671,52feaadc498e2de023eb12b9,Iara,na,Italian Restaurants,4bf58dd8d48988d110941735,41.68037415,-85.97523499
"Elkhart, IN",41.6819935,-85.9766671,55609984498e5248463d4c24,The Electric Brew - Elkhart,na,Coffee Shops,4bf58dd8d48988d1e0931735,41.68639644,-85.97234495
"Elkhart, IN",41.6819935,-85.9766671,5c1003b375eee4002cc82de1,Kao,na,Thai Restaurants,4bf58dd8d48988d149941735,41.682553,-85.972865
"Elkhart, IN",41.6819935,-85.9766671,4c050a4939d476b0633e32a7,Old Style Deli,na,Delis / Bodegas,4bf58dd8d48988d146941735,41.68630446,-85.97299016
